year,overall_pick,newPick,pickDifference,rank,team,player,college,unit,indicator,value
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,win_shares_per_48_minutes,0.03
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Player,years_active,2
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Selection,expected_perf,10.1606201451274
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Selection,observed_perf,9.600243305340518
2008,8,41,-33,Role,MIL,Joe Alexander,West Virginia,Selection,pick_perf_difference,-0.5603768397868816
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,3_point_percentage,0.25
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,assists,1
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,average_assists,0.5
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,average_minutes_played,11.5
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,average_total_rebounds,2
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,box_plus_minus,-2.7
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,field_goal_percentage,0.3
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,free_throw_percentage,1
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,games,2
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,minutes_played,23
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,overall_performance,6.720815217098562
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,points,9
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,points_per_game,4.5
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,total_rebounds,4
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,value_over_replacement,0
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,win_shares,0
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,win_shares_per_48_minutes,0.037
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Player,years_active,1
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Selection,expected_perf,4.800315232975205
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Selection,observed_perf,5.037114768196766
2008,58,40,18,Role,LAL,Joe Crawford,Kentucky,Selection,pick_perf_difference,0.23679953522156083
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,3_point_percentage,0
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,assists,55
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,average_assists,0.4
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,average_minutes_played,11.4
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,average_total_rebounds,3.9
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,box_plus_minus,-2.7
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,field_goal_percentage,0.534
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,free_throw_percentage,0.375
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,games,130
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,minutes_played,1488
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,overall_performance,6.311527305938052
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,points,344
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,points_per_game,2.6
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,total_rebounds,513
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,value_over_replacement,-0.3
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,win_shares,2.9
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,win_shares_per_48_minutes,0.092
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Player,years_active,4
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Selection,expected_perf,7.335934298414024
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Selection,observed_perf,6.994091557381363
2008,33,44,-11,Role,POR,Joey Dorsey,Memphis,Selection,pick_perf_difference,-0.34184274103266077
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,3_point_percentage,0.373
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,assists,1920
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,average_assists,2.4
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,average_minutes_played,30.9
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,average_total_rebounds,10.7
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,box_plus_minus,3.4
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,field_goal_percentage,0.441
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,free_throw_percentage,0.829
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,games,812
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,minutes_played,25090
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,overall_performance,14.844483286708904
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,points,14305
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,points_per_game,17.6
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,total_rebounds,8666
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,value_over_replacement,34
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,win_shares,88.6
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,win_shares_per_48_minutes,0.17
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Player,years_active,14
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Selection,expected_perf,11.059339900349276
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Selection,observed_perf,11.538965151275113
2008,5,2,3,SuperStar,MEM,Kevin Love,UCLA,Selection,pick_perf_difference,0.47962525092583697
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,3_point_percentage,0
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,assists,359
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,average_assists,0.5
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,average_minutes_played,16.4
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,average_total_rebounds,5
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,box_plus_minus,-1.3
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,field_goal_percentage,0.534
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,free_throw_percentage,0.582
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,games,686
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,minutes_played,11271
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,overall_performance,8.79616739362213
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,points,3913
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,points_per_game,5.7
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,total_rebounds,3452
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,value_over_replacement,2
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,win_shares,28.3
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,win_shares_per_48_minutes,0.12
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Player,years_active,11
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Selection,expected_perf,8.297675367510147
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Selection,observed_perf,8.693034874734018
2008,23,28,-5,Solid,UTA,Kosta Koufos,Ohio State,Selection,pick_perf_difference,0.3953595072238709
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,3_point_percentage,0.353
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,assists,119
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,average_assists,1.6
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,average_minutes_played,18.9
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,average_total_rebounds,2.2
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,box_plus_minus,-1.1
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,field_goal_percentage,0.441
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,free_throw_percentage,0.736
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,games,73
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,minutes_played,1379
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,overall_performance,7.578585824427327
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,points,363
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,points_per_game,5
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,total_rebounds,158
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,value_over_replacement,0.3
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,win_shares,1.5
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,win_shares_per_48_minutes,0.051
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Player,years_active,3
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Selection,expected_perf,6.868225319913635
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Selection,observed_perf,7.125128767822074
2008,38,36,2,Role,CHA,Kyle Weaver,Washington State,Selection,pick_perf_difference,0.25690344790843866
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,3_point_percentage,0.334
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,assists,588
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,average_assists,0.9
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,average_minutes_played,23.3
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,average_total_rebounds,4.1
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,box_plus_minus,-1.5
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,field_goal_percentage,0.454
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,free_throw_percentage,0.659
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,games,689
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,minutes_played,16038
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,overall_performance,9.596636448529777
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,points,4380
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,points_per_game,6.4
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,total_rebounds,2800
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,value_over_replacement,2
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,win_shares,26
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,win_shares_per_48_minutes,0.078
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Player,years_active,12
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Selection,expected_perf,6.962222245500742
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Selection,observed_perf,7.3178108213543345
2008,37,23,14,Starter,MIL,Luc Mbah a Moute,UCLA,Selection,pick_perf_difference,0.3555885758535924
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,3_point_percentage,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,assists,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,average_assists,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,average_minutes_played,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,average_total_rebounds,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,box_plus_minus,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,field_goal_percentage,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,free_throw_percentage,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,games,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,minutes_played,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,overall_performance,3.1034894171256564
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,points,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,points_per_game,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,total_rebounds,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,value_over_replacement,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,win_shares,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,win_shares_per_48_minutes,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Player,years_active,0
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Selection,expected_perf,5.238915482652112
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Selection,observed_perf,5.063437990085393
2008,54,56,-2,Deep,HOU,Maarty Leunen,Oregon,Selection,pick_perf_difference,-0.17547749256671885
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,3_point_percentage,0.167
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,assists,29
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,average_assists,0.5
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,average_minutes_played,7.6
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,average_total_rebounds,1.2
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,box_plus_minus,-2
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,field_goal_percentage,0.512
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,free_throw_percentage,0.514
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,games,62
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,minutes_played,472
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,overall_performance,5.92381024379235
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,points,149
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,points_per_game,2.4
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,total_rebounds,77
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,value_over_replacement,0
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,win_shares,0.8
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,win_shares_per_48_minutes,0.086
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Player,years_active,2
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Selection,expected_perf,5.880184876041429
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Selection,observed_perf,6.079016696628657
2008,48,47,1,Rotation,PHO,Malik Hairston,Oregon,Selection,pick_perf_difference,0.1988318205872286
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,3_point_percentage,0.351
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,assists,2412
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,average_assists,3.7
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,average_minutes_played,26.7
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,average_total_rebounds,2.5
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,box_plus_minus,-0.6
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,field_goal_percentage,0.417
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,free_throw_percentage,0.793
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,games,646
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,minutes_played,17245
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,overall_performance,10.552677944272189
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,points,5743
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,points_per_game,8.9
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,total_rebounds,1585
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,value_over_replacement,5.9
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,win_shares,32.3
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,win_shares_per_48_minutes,0.09
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Player,years_active,9
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Selection,expected_perf,7.242571904214334
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Selection,observed_perf,6.949202025521103
2008,34,17,17,Elite,MIN,Mario Chalmers,Kansas,Selection,pick_perf_difference,-0.2933698786932313
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,3_point_percentage,0.356
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,assists,461
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,average_assists,0.7
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,average_minutes_played,15.1
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,average_total_rebounds,4.1
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,box_plus_minus,-2.2
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,field_goal_percentage,0.459
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,free_throw_percentage,0.797
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,games,705
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,minutes_played,10640
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,overall_performance,9.417659379308589
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,points,5592
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,points_per_game,7.9
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,total_rebounds,2875
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,value_over_replacement,-0.6
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,win_shares,25.8
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,win_shares_per_48_minutes,0.116
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Player,years_active,10
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Selection,expected_perf,9.025158531507863
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Selection,observed_perf,8.666195900815309
2008,16,25,-9,Starter,PHI,Marreese Speights,Florida,Selection,pick_perf_difference,-0.3589626306925542
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,3_point_percentage,0.349
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,assists,788
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,average_assists,1.3
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,average_minutes_played,22.8
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,average_total_rebounds,4.7
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,box_plus_minus,-1.7
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,field_goal_percentage,0.465
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,free_throw_percentage,0.759
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,games,609
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,minutes_played,13903
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,overall_performance,10.188578140995093
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,points,7568
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,points_per_game,12.4
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,total_rebounds,2861
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,value_over_replacement,0.9
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,win_shares,15.6
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,win_shares_per_48_minutes,0.054
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Player,years_active,11
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Selection,expected_perf,12.383460721232604
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Selection,observed_perf,11.631340812534505
2008,2,19,-17,Elite,MIA,Michael Beasley,Kansas State,Selection,pick_perf_difference,-0.7521199086980985
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,3_point_percentage,0.325
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,assists,106
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,average_assists,2.1
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,average_minutes_played,15.1
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,average_total_rebounds,1.7
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,box_plus_minus,-5.2
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,field_goal_percentage,0.412
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,free_throw_percentage,0.691
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,games,51
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,minutes_played,771
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,overall_performance,7.018443088136817
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,points,289
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,points_per_game,5.7
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,total_rebounds,87
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,value_over_replacement,-0.6
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,win_shares,-0.4
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,win_shares_per_48_minutes,-0.028
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Player,years_active,1
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Selection,expected_perf,5.129805927119481
2008,55,39,16,Role,POR,Mike Taylor,Iowa State,Selection,observed_perf,5.295978009663138
